"id","pattern","indicator_type"
"indicator_5724","Connection refused","failure"
"indicator_5725","Service creation failed","failure"
"indicator_5726","Output retrieval timeout","failure"
"indicator_5727","C:\> prompt appears (note: different from psexec's C:\Windows\system32>)","success"
"indicator_5728","Commands execute successfully","success"
"indicator_5729","whoami shows: nt authority\system (if using admin creds)","success"
"indicator_5730","No service creation events in Windows logs","success"
"indicator_5731","No exe files written to target","success"
"indicator_5732","STATUS_LOGON_FAILURE","failure"
"indicator_5733","STATUS_ACCESS_DENIED","failure"
"indicator_5734","[-] DCOM SessionError","failure"
"indicator_5735","Connection refused","failure"
"indicator_5736","[-] WMI SessionError","failure"
"indicator_5737","Output: '[*] Dumping Domain Credentials' (for DCSync)","success"
"indicator_5738","Output: '[*] Dumping local SAM hashes' (for SAM dump)","success"
"indicator_5739","Output: '[*] Dumping LSA Secrets' (for LSA dump)","success"
"indicator_5740","Hash format: username:uid:lmhash:nthash::: (Hashcat mode 1000 compatible)","success"
"indicator_5741","Output includes: Administrator, krbtgt, computer accounts ($)","success"
"indicator_5742","Output ends with: '[*] Cleaning up...'","success"
"indicator_5743","STATUS_LOGON_FAILURE - invalid credentials","failure"
"indicator_5744","STATUS_ACCESS_DENIED - insufficient privileges","failure"
"indicator_5745","ERROR_DS_DRA_ACCESS_DENIED - not Domain Admin (DCSync)","failure"
"indicator_5746","Connection refused - SMB/RPC blocked","failure"
"indicator_5747","RemoteOperations failed","failure"
"indicator_5748","C:\Windows\system32>","success"
"indicator_5749","Microsoft Windows","success"
"indicator_5750","STATUS_ACCESS_DENIED","failure"
"indicator_5751","Connection refused","failure"
"indicator_5752","Dumping Domain Credentials","success"
"indicator_5753",":::","success"
"indicator_5754","STATUS_ACCESS_DENIED","failure"
"indicator_5755","ERROR","failure"
"indicator_5756","Starting database","success"
"indicator_5757","Creating database user 'msf'","success"
"indicator_5758","Creating databases 'msf'","success"
"indicator_5759","Creating initial database schema","success"
"indicator_5760","Database already started","success"
"indicator_5761","PostgreSQL not installed","failure"
"indicator_5762","Port 5432 already in use","failure"
"indicator_5763","Permission denied","failure"
"indicator_5764","Failed to connect","failure"
"indicator_5765","Connected to msf","success"
"indicator_5766","Connection type: postgresql","success"
"indicator_5767","Failed to connect to the database","failure"
"indicator_5768","Database not connected","failure"
"indicator_5769","No database support","failure"
"indicator_5770","msf6 > prompt appears","success"
"indicator_5771","Metasploit tip displayed (if not using -q)","success"
"indicator_5772","Module counts shown in banner","success"
"indicator_5773","command not found","failure"
"indicator_5774","Failed to connect to the database","failure"
"indicator_5775","Bundler errors","failure"
"indicator_5776","Ruby version errors","failure"
"indicator_5777","Processing <filename> for ERB directives","success"
"indicator_5778","resource (<filename>)> command output","success"
"indicator_5779","Commands from script execute sequentially","success"
"indicator_5780","Failed to load resource script","failure"
"indicator_5781","File not found","failure"
"indicator_5782","Syntax error in script","failure"
"indicator_5783","Workspace list displayed","success"
"indicator_5784","Current workspace marked with *","success"
"indicator_5785","default workspace shown if no custom workspaces exist","success"
"indicator_5786","Database not connected","failure"
"indicator_5787","No workspaces found (if database empty)","failure"
"indicator_5788","Added workspace: <name>","success"
"indicator_5789","Workspace: <name> (confirms automatic switch to new workspace)","success"
"indicator_5790","Workspace already exists","failure"
"indicator_5791","Invalid workspace name","failure"
"indicator_5792","Database not connected","failure"
"indicator_5793","Workspace: <name> (confirmation message)","success"
"indicator_5794","Workspace not found","failure"
"indicator_5795","Unknown workspace","failure"
"indicator_5796","Matching Modules list displayed","success"
"indicator_5797","Columns: #, Name, Disclosure Date, Rank, Check, Description","success"
"indicator_5798","Module count shown","success"
"indicator_5799","No results found","failure"
"indicator_5800","Database not connected (empty results)","failure"
"indicator_5801","Invalid search syntax","failure"
"indicator_5802","Prompt changes to show module type and path","success"
"indicator_5803","Example: msf6 exploit(multi/handler) >","success"
"indicator_5804","No error messages","success"
"indicator_5805","Failed to load module","failure"
"indicator_5806","Module not found","failure"
"indicator_5807","Invalid module path","failure"
"indicator_5808","Module details displayed (Name, Module, License, Rank, etc)","success"
"indicator_5809","Description section shown","success"
"indicator_5810","Basic options listed","success"
"indicator_5811","Available targets shown (if applicable)","success"
"indicator_5812","Module not found","failure"
"indicator_5813","Invalid path","failure"
"indicator_5814","Options table displayed with columns: Name, Current Setting, Required, Description","success"
"indicator_5815","Payload options section (for exploit modules)","success"
"indicator_5816","Required column shows 'yes' for mandatory settings","success"
"indicator_5817","No module selected","failure"
"indicator_5818","Invalid command","failure"
"indicator_5819","OPTION => VALUE confirmation message","success"
"indicator_5820","'show options' displays new value","success"
"indicator_5821","Invalid option name","failure"
"indicator_5822","No module selected","failure"
"indicator_5823","OPTION => VALUE confirmation","success"
"indicator_5824","Value appears in all subsequent modules that use this option","success"
"indicator_5825","Invalid option name","failure"
"indicator_5826","Prompt changes back to 'msf6 >'","success"
"indicator_5827","Module context cleared","success"
"indicator_5828","Already at main prompt","failure"
"indicator_5829","Importing data...","success"
"indicator_5830","Successfully imported hosts/services","success"
"indicator_5831","'hosts' and 'services' commands show imported data","success"
"indicator_5832","File not found","failure"
"indicator_5833","Unsupported file format","failure"
"indicator_5834","Parse error","failure"
"indicator_5835","Nmap scan output displayed","success"
"indicator_5836","Results automatically stored in database","success"
"indicator_5837","'hosts' and 'services' show new entries","success"
"indicator_5838","Nmap not found","failure"
"indicator_5839","Permission denied (raw sockets require root)","failure"
"indicator_5840","Database not connected","failure"
"indicator_5841","Host table displayed with address, MAC, name, OS, purpose","success"
"indicator_5842","Host count shown","success"
"indicator_5843","No hosts in database","failure"
"indicator_5844","Database not connected","failure"
"indicator_5845","Services table displayed with host, port, protocol, name, state, info","success"
"indicator_5846","Service count shown","success"
"indicator_5847","No services in database","failure"
"indicator_5848","Database not connected","failure"
"indicator_5849","Vulnerabilities table with timestamp, host, name, references","success"
"indicator_5850","CVE/reference links shown","success"
"indicator_5851","No vulnerabilities in database","failure"
"indicator_5852","Database not connected","failure"
"indicator_5853","Credentials table with host, service, public, private, realm, type","success"
"indicator_5854","Credential count shown","success"
"indicator_5855","No credentials in database","failure"
"indicator_5856","Database not connected","failure"
"indicator_5857","Added workspace:","success"
"indicator_5858","Workspace:","success"
"indicator_5859","Workspace already exists","failure"
"indicator_5860","Database not connected","failure"
"indicator_5861","Deleted workspace:","success"
"indicator_5862","Workspace not found","failure"
"indicator_5863","Cannot delete current workspace","failure"
"indicator_5864","Host table displayed","success"
"indicator_5865","address, mac, name, os columns shown","success"
"indicator_5866","No hosts found","failure"
"indicator_5867","Database not connected","failure"
"indicator_5868","Services filtered by port displayed","success"
"indicator_5869","Host:port:service info shown","success"
"indicator_5870","No services found on port","failure"
"indicator_5871","Database not connected","failure"
"indicator_5872","Starting export","success"
"indicator_5873","Finished export","success"
"indicator_5874","Export failed","failure"
"indicator_5875","Permission denied","failure"
"indicator_5876","Matching Modules list displayed","success"
"indicator_5877","Module paths shown","success"
"indicator_5878","No results found","failure"
"indicator_5879","Modules matching CVE displayed","success"
"indicator_5880","exploit/windows/smb/ms17_010_eternalblue shown","success"
"indicator_5881","No results found for CVE","failure"
"indicator_5882","Modules for platform displayed","success"
"indicator_5883","exploit/* modules shown","success"
"indicator_5884","No results found","failure"
"indicator_5885","Modules of type displayed","success"
"indicator_5886","No results found","failure"
