"id","flag","explanation"
"6b8b32a9388a55ec","sshpass","Tool for non-interactive SSH password authentication (bypasses interactive prompt)"
"048dace12760a16b","-p <PORT>","Specify non-standard SSH port (default 22)"
"e9fbdb47e29fd4b2","current_user","Returns the username of the current database session"
"1ad277e800dc0378","usesuper","Boolean column in pg_user indicating superuser status (t=true, f=false)"
"ffe662ac2f85ee39","pg_user","System catalog table containing all database user accounts and their privileges"
"9bb0027eff12ac3c","pg_ls_dir","PostgreSQL built-in function to list directory contents (superuser only)"
"d342e516e1433bb1","pg_read_file","PostgreSQL superuser function to read file contents and return as text"
"8eab0dd1f492472c","<FILE_PATH>","Must be absolute path, file must be readable by postgres OS user"
"80cbc0fc6209631e","offset (optional)","Byte offset to start reading from (default: 0)"
"3b45b28b8122ce66","length (optional)","Number of bytes to read (default: entire file)"
"528fe9e75428be98","ConvertTo-SecureString","Converts plain text password to encrypted SecureString object"
"49ef50edab82f112","-AsPlainText","Accepts plain text password input"
"b659bdd9ebf9ec42","New-Object PSCredential","Creates credential object for authentication"
"97344edb7cc2cde6","Enter-PSSession","Establishes interactive remote PowerShell session"
"d9e3d1649d1a8dd4","New-PSSession","Creates persistent PowerShell session object (reusable)"
"c1e91eb3d6142806","-Session","References existing session object for command execution"
"f142372acc7d03ca","$session","Variable storing session object for reuse"
"7926ab0d138d5230","-r:<TARGET>","Remote computer name or IP"
"c73963cc51df9447","-u:<USER>","Username in DOMAIN\user format"
"f4e065643872ff11","-p:<PASS>","Password for authentication"
"502c2c8d6e05999e","-noprofile","Don't load user profile (faster)"
"5a70383926127b03","-environment","Set environment variables"
"3773e2d3b0a2b847","Full hash format","LM:NTLM (use :NTLM_HASH if no LM hash available)"
"6c1cd6d8e69bdbd6","Test-WSMan","Tests WinRM connectivity and returns service info"
"7c2efe04d6bca7f6","-UseSSL","Test HTTPS (port 5986) instead of HTTP (port 5985)"
"96d89e47ce81dbb9","-Port","Specify non-standard port (default 5985)"
"192e0fda4a03e084","-w hidden","Hidden window - no visible PowerShell window spawned"
"0681311744235843","-e <BASE64>","Encoded command - executes base64-encoded payload"
"c0269b6386cb094f","-hashes :NTLM","Pass-the-hash with NTLM hash instead of password"
"4d52165246a8cb77","-target-ip","Specify IP if hostname resolution fails"
"363ef18e43c4f265","\\<TARGET>","Remote computer name or IP (double backslash syntax)"
"87d6be0de34f5e01","-i <SESSION_ID>","Interactive mode - run in specified user session (desktop visible to user)"
"5060fd94c0f866c5","query user","Run on target to enumerate session IDs before using -i"
"529c35184b3242dc","-mode SHARE","Use ADMIN$ share for execution (default)"
"4510efb70862c716","-mode SERVER","Create temporary SMB server for output retrieval"
"b8e072c29e533206","-shell-type powershell","Use PowerShell instead of cmd.exe"
"d2a12dd056b506b9","-codec utf-8","Set character encoding for special characters"
"3bbba58e3c93c0e3","-p 445,135","Scan SMB (445) and RPC (135) ports required for PSExec"
"16951b952ea2f56a","-u <USER>","Username for authentication"
"a7a6eaf816677c87","-p <PASS>","Password for authentication"
"b91e2b88e3e33e15","-H <NTLM>","Use NTLM hash for pass-the-hash"
"38c9f1a051d0d8ad",">&","Redirect both stdout and stderr"
"d52829e1f08a9926","/dev/tcp/","Bash pseudo-device for TCP connections"
"409a8e641d9572e3","import pty","Import pseudo-terminal module"
"019754e732b0d5ec","pty.spawn()","Spawn new process in pseudo-terminal"
"7b89121744e0e4ae","stty raw","Set terminal to raw mode (passes all input directly)"
"643e2dac8ffde5f3","-echo","Disable local echo (prevents double typing)"
"9ddcda0245c33716","fg","Bring backgrounded netcat listener back to foreground"
"cf35cfe06e7dbb87","export TERM=xterm","Set terminal type for proper rendering"
"107dcdc3675db83e","mkfifo","Create named pipe (FIFO) for bi-directional communication"
"0453625c93a8fe5b","/bin/sh -i","Interactive shell"
"f858ca875441ded9","2>&1","Redirect stderr to stdout"
"a4ee628cd769cec8",">/tmp/f","Write output to named pipe"
"dbb8130b1a6418cb","socket.socket()","Create TCP socket"
"384543a211836f01","s.connect()","Connect to attacker's listener"
"e3e1bb20f183c8a6","os.dup2()","Duplicate file descriptors (redirect stdin/stdout/stderr to socket)"
"d6bb8321ae7067d7","subprocess.call()","Execute shell with redirected I/O"
"d9f5624134dd25a7","use Socket","Import socket module"
"8172ab795e3f519f","socket()","Create TCP socket"
"20c8e7591a3d118e","connect()","Connect to attacker's listener"
"647e793d96d1e416","open(STDIN,"">&S"")","Redirect file descriptors to socket"
"f0cf329649dd867a","fsockopen()","Open socket connection to attacker"
"2f8028e6f018c9a2","exec()","Execute shell command"
"3df511f8d26e9c37","<&3 >&3 2>&3","Redirect stdin/stdout/stderr to socket (file descriptor 3)"
"fa60f09214a16a22","/dev/null","Discard the typescript log file - we don't need session recording, just the PTY shell functionality"
"64b7a12688abecbd","-c bash","Execute bash in the PTY context - provides full interactive shell with job control (Ctrl+Z, fg, bg)"
"cdb8ba639eafed53","grep -E '/bin/(bash|sh)'","Filter for users with valid login shells - excludes service accounts with /usr/sbin/nologin or /bin/false"
"346cdf9bad088b70","ls -la /home","List all home directories with permissions and ownership - identifies which users exist and directory permissions"
"3441eab84896a605","for dir in /home/*","Iterate through each user's home directory to enumerate contents"
"0092309beb0d2bd7","klist purge","Clear all cached tickets"
"00446a1dbb97e7ae","klist tgt","Show only TGT tickets"
"50f0158fd421e340","<FILE>.kirbi","Ticket file to inject (full path or relative)"
"421fe475385dd5ca","ptt","Pass-the-ticket action"
"42bd013ddc70f4f5","/aes256","Use AES256 hash instead (if available)"
"374c6266361468bc","net time","Display or synchronize time"
"58a4246b551059d8","\\<DC>","Query time from DC"
"f4d08c0e233ca38d","/set /yes","Synchronize local time to DC"
"ba0783dbeeaeb8e3","-hashes LM:NTLM","Pass both LM and NTLM (rarely needed)"
"bd056cfe7d297151","-x '<CMD>'","Execute cmd.exe command on pwned hosts"
"3ec91df607ed678c","-X '<CMD>'","Execute PowerShell command on pwned hosts"
"fc8fb32ce98c731b","--exec-method","Specify method: wmiexec (default), smbexec, atexec, mmcexec"
"9080d4e1c92f5eff","--no-output","Don't retrieve command output (faster)"
"741960650f719550","-codec <ENCODING>","Character encoding for shell (default: utf-8). Use if seeing garbled output. Example: -codec cp850 for Spanish Windows."
"b4c47d00833e334c","impacket-smbexec","Fileless command execution via SMB. Creates a Windows service that executes commands through cmd.exe and returns output via SMB named pipes. ADVANTAGE: No exe written to disk (better AV evasion). DISADVANTAGE: Semi-interactive shell (slower than psexec). Output batched instead of real-time. Requires ADMIN$ and IPC$ shares. Preferred when PSExec blocked by AV."
"6cdaef3cf2b804b0","-mode <share|server>","Execution mode. share (default): Use ADMIN$ share for output. server: Start local SMB server for output retrieval. Use 'server' if ADMIN$ disabled."
"2f7a7d05419292a8","-shell-type <cmd|powershell>","Shell type. cmd (default): Classic cmd.exe. powershell: PowerShell shell (better for modern Windows post-exploitation)."
"dd9b2b928c04ef6a","-nooutput","Execute command without retrieving output. Use for fire-and-forget commands (e.g., add user, enable RDP). Faster but blind."
"27b2f26ac505500e","impacket-secretsdump (no flags)","Automatic mode - tries ALL extraction methods: (1) DCSync via DRSUAPI (if targeting DC), (2) SAM dump via registry remote access, (3) LSA secrets (cached domain creds), (4) NTDS.dit dump (if DC). Output contains all discovered hashes. ADVANTAGE: Comprehensive one-command extraction. DISADVANTAGE: Noisy (generates multiple log events). For targeted extraction, use specific flags."
"dfe5df4d5e594f98","-lsa","Dump LSA secrets only - includes cached domain credentials, service account passwords, machine account passwords. Useful for lateral movement credential discovery."
"33d5cb7261ada82d","-ntds <NTDS_FILE>","Offline NTDS.dit processing. Requires NTDS.dit and SYSTEM hive extracted from DC. Example: -ntds ntds.dit -system system.hive LOCAL. For offline analysis after NTDS.dit exfiltration."
"15c57c7ce99851b4","-just-dc-user <user>","DCSync specific user (e.g., krbtgt)"
"1c189656047e1ef4","init","Create new database instance with msf and msf_test databases"
"d94170527078f7bb","-r <SCRIPT>","Run resource script on startup (optional)"
"b24e1165f00912dc","-x '<COMMAND>'","Execute command and return to shell (optional)"
"8408936d92f93032","type:exploit","Filter results to exploit modules only (exclude auxiliary, post, etc)"
"f2e248c1508cd501","type:auxiliary","Filter to auxiliary modules (scanners, fuzzers, etc)"
"2af407cc595d54d5","platform:<OS>","Filter by target OS (linux, windows, osx, solaris, bsd, etc)"
"66d224def46ce404","cve:<CVE>","Search by CVE number (e.g., cve:2021-44228)"
"eac29f089293922d","rank:<LEVEL>","Filter by reliability (excellent, great, good, normal, average, low)"
"4ed5e21aaa11f75e","app:<NAME>","Filter by application name"
"61940f5450fa6b6c","show options","Display basic module options"
"b5cfe815364ae15c","show advanced","Display advanced module options (not commonly changed)"
"39eb6703de2f7071","show evasion","Display evasion options (if supported by module)"
"cda8fdec126dec13","show missing","Display only required options that are not yet set"
"b085d31d3dfd0d9d","set","Set option for current module only"
"c666a232ce8d45db","setg","Set option globally (applies to all modules in session)"
"0f2ae55847982f8a","unset","Clear option value for current module"
"b2df139f44ca32ff","unsetg","Clear global option value"
"7b0f906b68fd1e57","hosts","List all hosts"
"14e015d00af095e2","hosts -c <COLUMNS>","Display specific columns only"
"907b5b39476ec786","hosts -S <SEARCH>","Search/filter hosts"
"e2134c2069cae26b","hosts -R","Set RHOSTS to all hosts in database (for current module)"
"92367e5703c8c1d4","services","List all services"
"6dcc790630307bfc","services -p <PORT>","Filter by specific port number"
"1f41ef0fd81172dd","services -S <NAME>","Search by service name"
"50fe67dd700df2b9","services -R","Set RHOSTS to all hosts with matching services (for current module)"
"ef0ed5072ae3f8db","services -c <COLUMNS>","Display specific columns only"
"07b854a47d74da09","vulns","List all vulnerabilities"
"22491dedd5359b3c","vulns -p <PORT>","Filter by port"
"16533c034468d4ed","vulns -h <HOST>","Filter by host"
"7047c761501c2907","creds","List all credentials"
"926b876930def8dc","creds -p <PORT>","Filter by service port"
"b40357cc22be0f72","creds -t <TYPE>","Filter by type (password, hash, etc)"
"bc5de66c3acee779","-c <COLUMNS>","Display specific columns (address, mac, name, os_name)"
"9fa22fd7388c50b6","-S <SEARCH>","Search/filter hosts by string"
"7be1b3155dadc501","-f xml","Export in XML format (full data)"
"ed322a9012933b0f","-f pwdump","Export credentials in pwdump format"
"31a70f6fb62f522d","search","Search module database"
"70f63cfff40b5677","platform:windows","Filter by target platform"
"71449366b0ba1076","cve:","Search by CVE identifier (omit CVE- prefix)"
"5fa2015bd620f889","platform:","Filter by target OS platform"
"83621c3124042ea3","type:","Filter by module type (exploit, auxiliary, post, payload, encoder, nop)"
"ee43f90187494ad9","-S <NAME>","Search by service name"
"d3b4389587e55058","-t <TYPE>","Filter by credential type (password, hash)"
"56d45deea8aa1803","upload command","Evil-WinRM built-in command for file uploads. Syntax: 'upload <local_file> [remote_file]'. If remote_file not specified, uploads to current directory with same filename. Example: 'upload /usr/share/mimikatz/x64/mimikatz.exe mimikatz.exe'. WHY BUILT-IN: No need for web server, SMB server, or network shares. Uses PowerShell remoting for transfer."
"a635b2b8634b8608","Default destination","Files upload to current working directory on remote system. Check with 'pwd' before uploading. Change with 'cd C:\temp' or similar. WHY IMPORTANT: Some directories (C:\Windows, C:\Program Files) are write-protected even for admins. OSCP TIP: Use C:\temp, C:\Users\<USER>\AppData\Local\Temp, or C:\ProgramData (writable by default)."
"c8feee65b620c8e4","Optional remote filename","Specify destination filename: 'upload /local/file.exe custom_name.exe'. WHY: (1) Rename to avoid AV signatures (mimikatz.exe → mm.exe), (2) Avoid filename conflicts, (3) Use descriptive names for organization. Example: upload /opt/winPEAS/winPEASx64.exe wp.exe"
"e55973e51f05f450","Upload with path","Specify full remote path: 'upload /local/file.exe C:\temp\file.exe'. WHY: Control exact destination without changing directory. Useful for scripts uploading multiple files to different locations."
"71345afb78281fe4","download command","Evil-WinRM built-in command for file downloads. Syntax: 'download <remote_file> [local_file]'. If local_file not specified, downloads to current directory on Kali with same filename. Example: 'download C:\temp\creds.txt loot/creds.txt'. WHY BUILT-IN: No need for network shares or exfil servers. Uses PowerShell remoting for transfer."
