"id","pattern","indicator_type"
"indicator_4990","Empty output","failure"
"indicator_4991","Encoding error","failure"
"indicator_4992","UnicodeDecodeError","failure"
"indicator_4993","Listening on 0.0.0.0 <LPORT>","success"
"indicator_4994","Connection received from <TARGET_IP>","success"
"indicator_4995","Interactive shell prompt appears","success"
"indicator_4996","Commands execute successfully","success"
"indicator_4997","Address already in use","failure"
"indicator_4998","Permission denied","failure"
"indicator_4999","Connection timeout (no callback)","failure"
"indicator_5000","Connection received then immediate disconnect","failure"
"indicator_5001","whoami: NT AUTHORITY\SYSTEM (highest privilege)","success"
"indicator_5002","whoami: DOMAIN\username (expected user context)","success"
"indicator_5003","hostname: correct target name","success"
"indicator_5004","Privileges include SeImpersonatePrivilege, SeDebugPrivilege (potential PrivEsc paths)","success"
"indicator_5005","Access denied","failure"
"indicator_5006","Command not found","failure"
"indicator_5007","Shell hangs or crashes","failure"
"indicator_5008","135/tcp open  msrpc (Microsoft RPC)","success"
"indicator_5009","445/tcp open  microsoft-ds (SMB)","success"
"indicator_5010","5985/tcp open  http (Microsoft HTTPAPI httpd 2.0 - WinRM)","success"
"indicator_5011","5986/tcp open  ssl/http (WinRM over HTTPS)","success"
"indicator_5012","3389/tcp open  ms-wbt-server (RDP)","success"
"indicator_5013","All ports filtered/closed","failure"
"indicator_5014","Host seems down","failure"
"indicator_5015","No response on any port","failure"
"indicator_5016","[+] Pwn3d! from CrackMapExec (admin access confirmed)","success"
"indicator_5017","ADMIN$ share visible with READ,WRITE permissions","success"
"indicator_5018","Ports 135, 445, or 5985 open on target","success"
"indicator_5019","Time skew <5 minutes from DC","success"
"indicator_5020","Required services running","success"
"indicator_5021","STATUS_LOGON_FAILURE","failure"
"indicator_5022","STATUS_ACCESS_DENIED","failure"
"indicator_5023","Connection timeout","failure"
"indicator_5024","RPC server unavailable","failure"
"indicator_5025","The user name or password is incorrect","failure"
"indicator_5026","Connection established","success"
"indicator_5027","Shell prompt available","success"
"indicator_5028","Commands execute","success"
"indicator_5029","invalid option -- 'e'","failure"
"indicator_5030","Connection refused","failure"
"indicator_5031","nc: command not found","failure"
"indicator_5032","PS prompt appears","success"
"indicator_5033","Commands execute","success"
"indicator_5034","PowerShell version displayed","success"
"indicator_5035","ExecutionPolicy prevents","failure"
"indicator_5036","Connection refused","failure"
"indicator_5037","Access denied","failure"
"indicator_5038","Payload size:","success"
"indicator_5039","Final size of elf file:","success"
"indicator_5040","Saved as:","success"
"indicator_5041","No platform was selected","failure"
"indicator_5042","Invalid payload","failure"
"indicator_5043","No options","failure"
"indicator_5044","Payload size:","success"
"indicator_5045","Final size of exe file:","success"
"indicator_5046","Saved as:","success"
"indicator_5047","No platform was selected","failure"
"indicator_5048","Invalid payload","failure"
"indicator_5049","Encoder failed","failure"
"indicator_5050","Exploit Title","success"
"indicator_5051","Path:","success"
"indicator_5052","EDB-ID:","success"
"indicator_5053","No Results","failure"
"indicator_5054","Exploits: No Result","failure"
"indicator_5055","Shellcodes: No Result","failure"
"indicator_5056","[22][ssh] host:","success"
"indicator_5057","login:","success"
"indicator_5058","password:","success"
"indicator_5059","0 valid passwords found","failure"
"indicator_5060","all child processes were disabled","failure"
"indicator_5061","target does not support","failure"
"indicator_5062","Command output in response","success"
"indicator_5063","200 OK status","success"
"indicator_5064","Expected command results","success"
"indicator_5065","500 Internal Server Error","failure"
"indicator_5066","system() has been disabled","failure"
"indicator_5067","403 Forbidden","failure"
"indicator_5068","Exploit Title","success"
"indicator_5069","Path: /usr/share/exploitdb/exploits/","success"
"indicator_5070","EDB-ID:","success"
"indicator_5071","Shellcodes: No Result (exploits found)","success"
"indicator_5072","Exploits: No Result","failure"
"indicator_5073","Shellcodes: No Result","failure"
"indicator_5074","searchsploit: command not found","failure"
"indicator_5075","Invalid CVE format","failure"
"indicator_5076","Exploit Title","success"
"indicator_5077","Path:","success"
"indicator_5078","Multiple results with version match","success"
"indicator_5079","Remote or Local exploit types listed","success"
"indicator_5080","Exploits: No Result","failure"
"indicator_5081","Shellcodes: No Result","failure"
"indicator_5082","Too many results (version too generic)","failure"
"indicator_5083","Exploit: <filename> copied to:","success"
"indicator_5084","Path: /path/to/current/directory/","success"
"indicator_5085","File appears in current directory: ls -la","success"
"indicator_5086","Exploit not found","failure"
"indicator_5087","Permission denied (need write access to current directory)","failure"
"indicator_5088","Invalid EDB-ID","failure"
"indicator_5089","Script name displayed","success"
"indicator_5090","Categories:","success"
"indicator_5091","Description:","success"
"indicator_5092","Arguments:","success"
"indicator_5093","Example usage:","success"
"indicator_5094","NSE: failed to find script","failure"
"indicator_5095","No matching scripts found","failure"
"indicator_5096","Invalid script name","failure"
"indicator_5097","NSE: Script execution results","success"
"indicator_5098","Script-specific output (varies by script)","success"
"indicator_5099","Ports scanned successfully","success"
"indicator_5100","No script errors","success"
"indicator_5101","NSE: failed to initialize script","failure"
"indicator_5102","Invalid script arguments","failure"
"indicator_5103","Target not responding","failure"
"indicator_5104","Port filtered or closed","failure"
"indicator_5105","Status: 200 (found)","success"
"indicator_5106","Status: 301 (redirect)","success"
"indicator_5107","Status: 302 (redirect)","success"
"indicator_5108","Status: 401 (authentication required - interesting)","success"
"indicator_5109","Status: 403 (forbidden - may be bypassable)","success"
"indicator_5110","Error: unable to connect","failure"
"indicator_5111","Error: invalid URL","failure"
"indicator_5112","Timeout errors (increase timeout)","failure"
"indicator_5113","All 404 responses (wrong target or wordlist)","failure"
"indicator_5114","Found: /admin (Status: 200)","success"
"indicator_5115","Found: /config.php (Status: 200)","success"
"indicator_5116","Found: /backup (Status: 301)","success"
"indicator_5117","Progress indicator shows completion","success"
"indicator_5118","Results saved to output file","success"
"indicator_5119","Connection timeouts","failure"
"indicator_5120","Too many errors","failure"
"indicator_5121","Empty results file","failure"
"indicator_5122","Progress stalled","failure"
"indicator_5123","+ Target IP:","success"
"indicator_5124","+ Target Hostname:","success"
"indicator_5125","+ Server:","success"
"indicator_5126","+ Retrieved X-Powered-By header:","success"
"indicator_5127","OSVDB-XXX","success"
"indicator_5128","CVE-YYYY-NNNNN","success"
"indicator_5129","Scan completed","success"
"indicator_5130","ERROR: Cannot resolve hostname","failure"
"indicator_5131","ERROR: No web server found","failure"
"indicator_5132","Connection timeout","failure"
"indicator_5133","No checks were performed","failure"
"indicator_5134","TcpTestSucceeded : True","success"
"indicator_5135","RemotePort      : 135","success"
"indicator_5136","Connection successful","success"
"indicator_5137","TcpTestSucceeded : False","failure"
"indicator_5138","Connection timed out","failure"
"indicator_5139","Network unreachable","failure"
"indicator_5140","No PowerShell errors returned","success"
"indicator_5141","Calculator process appears on target (verify with tasklist)","success"
"indicator_5142","No Exception calling CreateInstance","success"
"indicator_5143","No RPC server unavailable errors","success"
"indicator_5144","Exception calling CreateInstance","failure"
"indicator_5145","RPC server is unavailable","failure"
"indicator_5146","Access is denied","failure"
"indicator_5147","Retrieving the COM class factory failed","failure"
"indicator_5148","Netcat listener receives connection","success"
"indicator_5149","PowerShell prompt appears on Kali","success"
"indicator_5150","whoami shows target user context","success"
"indicator_5151","hostname confirms correct target","success"
"indicator_5152","Exception calling CreateInstance","failure"
"indicator_5153","No connection received on listener","failure"
"indicator_5154","RPC server unavailable","failure"
